id_Participantes;;id_Acidente;;pessoas;;mortos;;feridos_leves;;feridos_graves;;ilesos;;ignorados;;feridos;;veiculos;;;;;
18895;,;18895;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18896;,;18896;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;2;");";;;;
18897;,;18897;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
18898;,;18898;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
18899;,;18899;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
18900;,;18900;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
18901;,;18901;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18902;,;18902;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18903;,;18903;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
18904;,;18904;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;1;");";;;;
18905;,;18905;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18906;,;18906;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18907;,;18907;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18908;,;18908;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18909;,;18909;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;1;");";;;;
18910;,;18910;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
18911;,;18911;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
18912;,;18912;,;4;,;0;,;2;,;2;,;0;,;0;,;4;,;2;");";;;;
18913;,;18913;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18914;,;18914;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18915;,;18915;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18916;,;18916;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18917;,;18917;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;;;
18918;,;18918;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18919;,;18919;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18920;,;18920;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18921;,;18921;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18922;,;18922;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;;;
18923;,;18923;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
18924;,;18924;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
18925;,;18925;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;;;
18926;,;18926;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
18927;,;18927;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18928;,;18928;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
18929;,;18929;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18930;,;18930;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
18931;,;18931;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;;;
18932;,;18932;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
18933;,;18933;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18934;,;18934;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18935;,;18935;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;1;");";;;;
18936;,;18936;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18937;,;18937;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18938;,;18938;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
18939;,;18939;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;;;
18940;,;18940;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
18941;,;18941;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
18942;,;18942;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
18943;,;18943;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18944;,;18944;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
18945;,;18945;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18946;,;18946;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;2;");";;;;
18947;,;18947;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
18948;,;18948;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
18949;,;18949;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18950;,;18950;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18951;,;18951;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;2;");";;;;
18952;,;18952;,;5;,;0;,;0;,;1;,;4;,;0;,;1;,;1;");";;;;
18953;,;18953;,;4;,;0;,;0;,;1;,;1;,;2;,;1;,;2;");";;;;
18954;,;18954;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18955;,;18955;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
18956;,;18956;,;4;,;0;,;0;,;0;,;4;,;0;,;0;,;4;");";;;;
18957;,;18957;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18958;,;18958;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
18959;,;18959;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
18960;,;18960;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
18961;,;18961;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18962;,;18962;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
18963;,;18963;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
18964;,;18964;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
18965;,;18965;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
18966;,;18966;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18967;,;18967;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;;;
18968;,;18968;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18969;,;18969;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
18970;,;18970;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
18971;,;18971;,;4;,;0;,;0;,;4;,;0;,;0;,;4;,;1;");";;;;
18972;,;18972;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;;;
18973;,;18973;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;2;");";;;;
18974;,;18974;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
18975;,;18975;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
18976;,;18976;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
18977;,;18977;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18978;,;18978;,;3;,;2;,;1;,;0;,;0;,;0;,;1;,;2;");";;;;
18979;,;18979;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;;;
18980;,;18980;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;;;
18981;,;18981;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
18982;,;18982;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18983;,;18983;,;6;,;0;,;5;,;1;,;0;,;0;,;6;,;2;");";;;;
18984;,;18984;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
18985;,;18985;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;;;
18986;,;18986;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18987;,;18987;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
18988;,;18988;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18989;,;18989;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
18990;,;18990;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
18991;,;18991;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
18992;,;18992;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;;;
18993;,;18993;,;5;,;0;,;2;,;3;,;0;,;0;,;5;,;1;");";;;;
18994;,;18994;,;7;,;2;,;5;,;0;,;0;,;0;,;5;,;2;");";;;;
18995;,;18995;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;1;");";;;;
18996;,;18996;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
18997;,;18997;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
18998;,;18998;,;5;,;0;,;0;,;0;,;5;,;0;,;0;,;1;");";;;;
18999;,;18999;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19000;,;19000;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19001;,;19001;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
19002;,;19002;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;1;");";;;;
19003;,;19003;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
19004;,;19004;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19005;,;19005;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;3;");";;;;
19006;,;19006;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19007;,;19007;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
19008;,;19008;,;6;,;0;,;1;,;0;,;5;,;0;,;1;,;6;");";;;;
19009;,;19009;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19010;,;19010;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
19011;,;19011;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;1;");";;;;
19012;,;19012;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19013;,;19013;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19014;,;19014;,;4;,;1;,;0;,;2;,;0;,;1;,;2;,;2;");";;;;
19015;,;19015;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19016;,;19016;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
19017;,;19017;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19018;,;19018;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19019;,;19019;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
19020;,;19020;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19021;,;19021;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
19022;,;19022;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19023;,;19023;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;2;");";;;;
19024;,;19024;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;4;");";;;;
19025;,;19025;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
19026;,;19026;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19027;,;19027;,;3;,;0;,;0;,;0;,;1;,;2;,;0;,;2;");";;;;
19028;,;19028;,;2;,;0;,;1;,;0;,;0;,;1;,;1;,;2;");";;;;
19029;,;19029;,;5;,;0;,;0;,;1;,;3;,;1;,;1;,;3;");";;;;
19030;,;19030;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
19031;,;19031;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
19032;,;19032;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19033;,;19033;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19034;,;19034;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;1;");";;;;
19035;,;19035;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;2;");";;;;
19036;,;19036;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;;;
19037;,;19037;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;;;
19038;,;19038;,;3;,;0;,;0;,;2;,;1;,;0;,;2;,;2;");";;;;
19039;,;19039;,;4;,;0;,;2;,;0;,;2;,;0;,;2;,;2;");";;;;
19040;,;19040;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19041;,;19041;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
19042;,;19042;,;2;,;0;,;0;,;0;,;1;,;1;,;0;,;2;");";;;;
19043;,;19043;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19044;,;19044;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19045;,;19045;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;;;
19046;,;19046;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19047;,;19047;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19048;,;19048;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19049;,;19049;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19050;,;19050;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19051;,;19051;,;5;,;1;,;0;,;0;,;0;,;4;,;0;,;1;");";;;;
19052;,;19052;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
19053;,;19053;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19054;,;19054;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19055;,;19055;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
19056;,;19056;,;5;,;0;,;1;,;0;,;4;,;0;,;1;,;4;");";;;;
19057;,;19057;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19058;,;19058;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19059;,;19059;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19060;,;19060;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
19061;,;19061;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19062;,;19062;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;3;");";;;;
19063;,;19063;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19064;,;19064;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
19065;,;19065;,;4;,;0;,;1;,;0;,;3;,;0;,;1;,;4;");";;;;
19066;,;19066;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19067;,;19067;,;5;,;0;,;5;,;0;,;0;,;0;,;5;,;2;");";;;;
19068;,;19068;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19069;,;19069;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;1;");";;;;
19070;,;19070;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19071;,;19071;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19072;,;19072;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19073;,;19073;,;4;,;0;,;0;,;4;,;0;,;0;,;4;,;2;");";;;;
19074;,;19074;,;3;,;0;,;0;,;1;,;0;,;2;,;1;,;1;");";;;;
19075;,;19075;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19076;,;19076;,;4;,;0;,;3;,;0;,;1;,;0;,;3;,;3;");";;;;
19077;,;19077;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
19078;,;19078;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19079;,;19079;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19080;,;19080;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19081;,;19081;,;1;,;0;,;0;,;0;,;0;,;1;,;0;,;1;");";;;;
19082;,;19082;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19083;,;19083;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19084;,;19084;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19085;,;19085;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
19086;,;19086;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
19087;,;19087;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19088;,;19088;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19089;,;19089;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;;;
19090;,;19090;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
19091;,;19091;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19092;,;19092;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19093;,;19093;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19094;,;19094;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19095;,;19095;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;2;");";;;;
19096;,;19096;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
19097;,;19097;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;;;
19098;,;19098;,;3;,;0;,;2;,;1;,;0;,;0;,;3;,;1;");";;;;
19099;,;19099;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
19100;,;19100;,;3;,;0;,;0;,;3;,;0;,;0;,;3;,;3;");";;;;
19101;,;19101;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19102;,;19102;,;2;,;0;,;0;,;0;,;0;,;2;,;0;,;1;");";;;;
19103;,;19103;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19104;,;19104;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19105;,;19105;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19106;,;19106;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
19107;,;19107;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19108;,;19108;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
19109;,;19109;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19110;,;19110;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;;;
19111;,;19111;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
19112;,;19112;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19113;,;19113;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
19114;,;19114;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19115;,;19115;,;3;,;0;,;1;,;0;,;1;,;1;,;1;,;2;");";;;;
19116;,;19116;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19117;,;19117;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19118;,;19118;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19119;,;19119;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
19120;,;19120;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19121;,;19121;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19122;,;19122;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19123;,;19123;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19124;,;19124;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;;;
19125;,;19125;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19126;,;19126;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19127;,;19127;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
19128;,;19128;,;2;,;0;,;1;,;1;,;0;,;0;,;2;,;2;");";;;;
19129;,;19129;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19130;,;19130;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19131;,;19131;,;2;,;1;,;0;,;0;,;1;,;0;,;0;,;2;");";;;;
19132;,;19132;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19133;,;19133;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19134;,;19134;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19135;,;19135;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19136;,;19136;,;2;,;0;,;0;,;1;,;0;,;1;,;1;,;1;");";;;;
19137;,;19137;,;1;,;0;,;0;,;1;,;0;,;0;,;1;,;1;");";;;;
19138;,;19138;,;3;,;0;,;0;,;0;,;3;,;0;,;0;,;1;");";;;;
19139;,;19139;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19140;,;19140;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;3;");";;;;
19141;,;19141;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;2;");";;;;
19142;,;19142;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19143;,;19143;,;2;,;0;,;0;,;0;,;2;,;0;,;0;,;2;");";;;;
19144;,;19144;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19145;,;19145;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
19146;,;19146;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19147;,;19147;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19148;,;19148;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19149;,;19149;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19150;,;19150;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
19151;,;19151;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19152;,;19152;,;3;,;0;,;1;,;1;,;0;,;1;,;2;,;2;");";;;;
19153;,;19153;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19154;,;19154;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
19155;,;19155;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19156;,;19156;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19157;,;19157;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19158;,;19158;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
19159;,;19159;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19160;,;19160;,;27;,;2;,;9;,;16;,;0;,;0;,;25;,;1;");";;;;
19161;,;19161;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19162;,;19162;,;3;,;0;,;1;,;0;,;2;,;0;,;1;,;2;");";;;;
19163;,;19163;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19164;,;19164;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19165;,;19165;,;5;,;0;,;0;,;1;,;4;,;0;,;1;,;3;");";;;;
19166;,;19166;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19167;,;19167;,;7;,;0;,;2;,;0;,;5;,;0;,;2;,;2;");";;;;
19168;,;19168;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19169;,;19169;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19170;,;19170;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19171;,;19171;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19172;,;19172;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19173;,;19173;,;6;,;0;,;2;,;0;,;4;,;0;,;2;,;5;");";;;;
19174;,;19174;,;2;,;0;,;0;,;1;,;1;,;0;,;1;,;2;");";;;;
19175;,;19175;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19176;,;19176;,;4;,;0;,;0;,;1;,;3;,;0;,;1;,;3;");";;;;
19177;,;19177;,;3;,;0;,;1;,;1;,;1;,;0;,;2;,;2;");";;;;
19178;,;19178;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19179;,;19179;,;3;,;0;,;2;,;0;,;1;,;0;,;2;,;2;");";;;;
19180;,;19180;,;2;,;0;,;0;,;2;,;0;,;0;,;2;,;2;");";;;;
19181;,;19181;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19182;,;19182;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;;;
19183;,;19183;,;4;,;0;,;1;,;1;,;0;,;2;,;2;,;3;");";;;;
19184;,;19184;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
19185;,;19185;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
19186;,;19186;,;6;,;0;,;4;,;1;,;1;,;0;,;5;,;2;");";;;;
19187;,;19187;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19188;,;19188;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19189;,;19189;,;1;,;1;,;0;,;0;,;0;,;0;,;0;,;1;");";;;;
19190;,;19190;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
19191;,;19191;,;3;,;0;,;3;,;0;,;0;,;0;,;3;,;1;");";;;;
19192;,;19192;,;1;,;0;,;0;,;0;,;1;,;0;,;0;,;1;");";;;;
19193;,;19193;,;2;,;0;,;2;,;0;,;0;,;0;,;2;,;1;");";;;;
19194;,;19194;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;2;");";;;;
19195;,;19195;,;2;,;0;,;1;,;0;,;1;,;0;,;1;,;1;");";;;;
19196;,;19196;,;1;,;0;,;1;,;0;,;0;,;0;,;1;,;1;");";;;;
